sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
HG002_cDNA,IFI44L:CDYL,chr1,78620571,+,chr6,4953898,+,Inf,0,5,FALSE,TRUE,TRUE,0b6c0777-a94c-4f22-8ff0-b50a64bb0028,508,HighConfidence,-
HG002_cDNA,KDM4C:SHARPIN,chr9,6758203,+,chr8,144103225,-,Inf,0,5,FALSE,TRUE,TRUE,3c5f8039-cd04-4171-b081-4d8fc7d72be3,1200,HighConfidence,-
HG002_cDNA,SECISBP2:RFWD2,chr9,89319797,+,chr1,175947239,-,Inf,0,5,FALSE,TRUE,TRUE,31c82592-dc10-4a2c-b034-44d93149faee,386,HighConfidence,-
HG002_cDNA,GBF1:IER3,chr10,102260116,+,chr6,30744196,-,Inf,0,5,FALSE,TRUE,TRUE,01abf206-77ff-48b7-9004-f4bae49396f5,1140,HighConfidence,-
HG002_cDNA,RP11-660L16.2:UBA3,chr11,71448885,+,chr3,69062179,-,Inf,0,5,FALSE,TRUE,TRUE,69b89b21-c14e-4352-9aab-6fa1dd454de4,347,HighConfidence,-
HG002_cDNA,SENP7:FAF1,chr3,101458955,-,chr1,50705891,-,Inf,0,5,TRUE,TRUE,TRUE,0cf31c36-7665-479d-8dc6-47fb07a3cfe5,1750,HighConfidence,-
HG002_cDNA,XRN1:RTN4IP1,chr3,142447870,-,chr6,106619326,-,Inf,0,5,TRUE,TRUE,TRUE,3c4a6917-31e9-4e53-9b61-8ada3ede4b7d,891,HighConfidence,-
HG002_cDNA,ZNF738:MICU2,chr19,21375964,+,chr13,21495318,-,Inf,0,5,TRUE,TRUE,TRUE,728220be-ab34-41e9-980f-92225edc5334,1023,HighConfidence,-
HG002_cDNA,APOL1:BAG1,chr22,36253219,+,chr9,33256908,-,Inf,0,5,FALSE,TRUE,TRUE,00bed519-50ee-4b1d-bb3d-61bfc0c00b6b,217,HighConfidence,-
HG002_cDNA,UGP2:VPS54,chr2,63857936,+,chr2,63899581,-,41.647,0,4,TRUE,TRUE,TRUE,5ed37553-3843-4a17-861b-1c108471da7b,430,HighConfidence,-
HG002_cDNA,ARL15:NDUFS4,chr5,54310432,-,chr5,53658551,+,651.878,0,4,FALSE,TRUE,TRUE,c2b12838-7f53-4e1e-a881-99176aa3b797,468,HighConfidence,-
HG002_cDNA,IGHG1:IGHG3,chr14,106538220,-,chr14,105769559,-,768.666,0,4,TRUE,TRUE,FALSE,7dc4ac3d-a950-4cd4-a6be-904851475dfe,257,HighConfidence,-
HG002_cDNA,PRKAR1B:MAD1L1,chr7,677229,-,chr7,1816228,-,1138.996,0,4,FALSE,TRUE,TRUE,1de900f4-1a8e-4efe-bd83-6b33cc68f3e0,638,HighConfidence,-
HG002_cDNA,CTC-231O11.1:RNF145,chr5,160468440,+,chr5,159203656,-,1264.783,0,4,FALSE,TRUE,TRUE,4328bd88-6361-4a9a-85e9-a632fe59eaeb,329,HighConfidence,-
HG002_cDNA,TIA1:STAMBP,chr2,70214349,-,chr2,73873352,+,3659.004,0,4,FALSE,TRUE,TRUE,308d87fa-619f-4e6d-b87a-d3117703832b,444,HighConfidence,-
HG002_cDNA,FNDC3A:NUFIP1,chr13,48976917,+,chr13,44943674,-,4033.244,0,4,FALSE,TRUE,TRUE,33db4779-6028-4c10-b06c-2c96d96ba80b,711,HighConfidence,-
HG002_cDNA,GPI:MAP4K1,chr19,34368702,+,chr19,38587817,-,4219.118,0,4,FALSE,TRUE,TRUE,603dd078-c0a9-4a32-92d2-74506dcd676b,582,HighConfidence,-
HG002_cDNA,LHPP:PDZD8,chr10,124498128,+,chr10,117290348,-,7207.777,0,4,TRUE,TRUE,TRUE,3092dbdf-893b-43f4-ac91-30cd0aeb8a0d,602,HighConfidence,-
HG002_cDNA,PLOD1:GNB1,chr1,11934855,+,chr1,1839238,-,10095.621,0,4,FALSE,TRUE,TRUE,2dc82b43-a0e7-42ae-8872-2ea9bae28e70,2498,HighConfidence,-
HG002_cDNA,AGPAT5:PCM1,chr8,6708887,+,chr8,18025361,+,11316.478,0,4,TRUE,TRUE,FALSE,1f21132e-bd54-43f0-8c10-4db70718aa53,465,HighConfidence,-
HG002_cDNA,CNOT4:FAM3C,chr7,135509889,-,chr7,121364188,-,14145.702,0,4,FALSE,TRUE,FALSE,71f3f756-4a09-47c0-9186-f079a4871d30,346,HighConfidence,-
HG002_cDNA,PIAS2:TXNL4A,chr18,46917322,-,chr18,79977701,-,33060.374,0,4,TRUE,TRUE,TRUE,75a0b527-9cf4-4973-a061-0d491d079dc1,591,HighConfidence,-
HG002_cDNA,CPSF6:ARNTL2,chr12,69239706,+,chr12,27418088,+,41821.617,0,4,TRUE,TRUE,TRUE,379ec03b-94b9-4d4b-9cf3-026e8ee89739,245,HighConfidence,-
HG002_cDNA,IFITM1:C11orf31,chr11,314356,+,chr11,57742863,+,57428.51,0,4,FALSE,TRUE,FALSE,40744414-8785-4093-8db4-1387e8751046,469,HighConfidence,-
HG002_cDNA,THUMPD2:PSMD14,chr2,39779114,-,chr2,161408837,+,121629.72,0,4,TRUE,TRUE,TRUE,21009506-a4f9-4a3e-968e-629ec02989d3,282,HighConfidence,-
HG002_cDNA,DDX50:RPS6,chr10,68901471,+,chr9,19376651,-,Inf,0,4,FALSE,TRUE,TRUE,1a12aa9e-4cf4-461f-b93e-80317ad84b29,446,HighConfidence,-
HG002_cDNA,SDF4:PLAC8,chr1,1223244,-,chr4,83107950,-,Inf,0,4,FALSE,TRUE,TRUE,03f153ba-71e3-4972-8c19-bdfbd139f4e7,945,HighConfidence,-
HG002_cDNA,RBM4:KRTCAP2,chr11,66640123,+,chr1,155169857,-,Inf,0,4,TRUE,TRUE,TRUE,1f1fda77-a951-4b3e-a920-25c2485a9236,624,HighConfidence,-
HG002_cDNA,C1orf112:PSMA3,chr1,169803309,+,chr14,58270934,+,Inf,0,4,FALSE,TRUE,TRUE,7ede36c1-130e-406d-aee0-bb44ef150b4c,397,HighConfidence,-
HG002_cDNA,RPLP2:IFI16,chr11,810357,+,chr1,159054821,+,Inf,0,4,TRUE,TRUE,TRUE,40baf4c1-2144-4aee-be16-51077536b13c,466,HighConfidence,-
HG002_cDNA,RCC1:POLR3D,chr1,28508905,+,chr8,22250075,+,Inf,0,4,FALSE,TRUE,TRUE,14761f29-2284-4973-a065-520e3a7141a6,1112,HighConfidence,-
HG002_cDNA,LINC00426:RP5-1042K10.14,chr13,30375467,-,chr22,40400696,+,Inf,0,4,FALSE,TRUE,TRUE,008b264e-54bf-4929-9e95-23b7921a208e,595,HighConfidence,-
HG002_cDNA,LRRC41:ANKRD39,chr1,46297563,-,chr2,96848444,-,Inf,0,4,TRUE,TRUE,TRUE,61e5c3a4-f544-41dd-af53-eb65dd98f876,546,HighConfidence,-
HG002_cDNA,BBS4:DAP3,chr15,72712307,+,chr1,155738609,+,Inf,0,4,FALSE,TRUE,TRUE,573f0a22-6e57-445e-bf00-9e0dc4f29315,566,HighConfidence,-
HG002_cDNA,POU2F2:TIMM17B,chr19,42132384,-,chrX,48895101,-,Inf,0,4,FALSE,TRUE,TRUE,57fbd927-2adb-4211-ba4a-641deb81eed7,840,HighConfidence,-
HG002_cDNA,TANK:FAM192A,chr2,161137063,+,chr16,57173869,-,Inf,0,4,FALSE,TRUE,TRUE,af9f241f-c154-4049-8c75-db4bce21bee8,284,HighConfidence,-
HG002_cDNA,AGFG1:CREBZF,chr2,227523925,+,chr11,85660597,-,Inf,0,4,FALSE,TRUE,TRUE,3531269a-d8a3-43ba-a86e-9b1b5819f00e,1034,HighConfidence,-
HG002_cDNA,TUBGCP6:CCDC88C,chr22,50240204,-,chr14,91416838,-,Inf,0,4,FALSE,TRUE,TRUE,14343edb-1b47-407d-b1e6-1183b15ba083,402,HighConfidence,-
HG002_cDNA,CHMP3:DCTD,chr2,86563304,-,chr4,182915575,-,Inf,0,4,TRUE,TRUE,TRUE,32846ddd-58c2-468a-bb83-b7e9e39b29a9,879,HighConfidence,-
HG002_cDNA,LAP3:AIM2,chr4,17581814,+,chr1,159063674,-,Inf,0,4,TRUE,TRUE,TRUE,242c4eb4-b9f8-4f86-992f-2e8932d68a17,385,HighConfidence,-
HG002_cDNA,CSNK1A1:FDX1,chr5,149550075,-,chr11,110456918,+,Inf,0,4,FALSE,TRUE,TRUE,1003974a-9518-4225-a192-1399b331d856,642,HighConfidence,-
HG002_cDNA,TMEM14B:RSPH1,chr6,10770204,+,chr21,42476047,-,Inf,0,4,FALSE,TRUE,TRUE,1e9e6f35-839c-4c4e-ae0b-a65328b9fde1,337,HighConfidence,-
HG002_cDNA,MED23:NAP1L1,chr6,131618407,-,chr12,76053909,-,Inf,0,4,TRUE,TRUE,TRUE,3935059f-f879-484f-8baf-1a31c6330a1a,1292,HighConfidence,-
HG002_cDNA,SNHG5:MRPS6,chr6,85677954,-,chr21,34102835,+,Inf,0,4,FALSE,TRUE,TRUE,19d4fcff-a0b5-4d1c-9c56-59d674adf93f,1005,HighConfidence,-
HG002_cDNA,ADAP1:ACTG1,chr7,919968,-,chr17,81512360,-,Inf,0,4,FALSE,TRUE,TRUE,0daff4aa-32a6-495f-9405-a6a0fb9d01c1,293,HighConfidence,-
HG002_cDNA,ZCCHC7:SYNRG,chr9,37305714,+,chr17,37538420,-,Inf,0,4,TRUE,TRUE,TRUE,1dcb91e2-f16a-40a4-b3c0-912ffa71e829,1168,HighConfidence,-
HG002_cDNA,DDX11:NMRAL1,chr12,31074091,+,chr16,4463850,-,Inf,0,4,FALSE,TRUE,TRUE,6e1e8d11-cf09-45ff-8d07-23ca91b1753b,376,HighConfidence,-
HG002_cDNA,ACYP1:MTCH2,chr14,75063470,-,chr11,47625741,-,Inf,0,4,TRUE,TRUE,TRUE,0e597b0f-8efe-4537-961d-3115d819ff0c,617,HighConfidence,-
HG002_cDNA,ATP6V0C:RP1-151F17.1,chr16,2514182,+,chr6,16762119,+,Inf,0,4,FALSE,TRUE,TRUE,152e06fe-5f17-4788-83c9-2087754a7be9,985,HighConfidence,-
HG002_cDNA,ACP1:RPL22,chr2,272150,+,chr1,6197756,-,Inf,0,4,TRUE,TRUE,TRUE,b8889bc6-05dc-484e-8472-6ffccca080a3,990,HighConfidence,-
HG002_cDNA,COPB2:PRPSAP2,chr3,139389548,-,chr17,18911103,+,Inf,0,4,FALSE,TRUE,TRUE,4d2ff4d4-8bce-4a75-94d2-599de2c2d4f6,206,HighConfidence,-
HG002_cDNA,SNHG6:ZFAS1,chr8,66925437,-,chr20,49280903,+,Inf,0,4,FALSE,TRUE,TRUE,520ea98a-2a53-43ae-9c49-5a0565dd03a3,245,HighConfidence,-
HG002_cDNA,TXN:AMZ2,chr9,110244778,-,chr17,68248644,+,Inf,0,4,FALSE,TRUE,TRUE,04db6a5a-19f7-4593-9858-66c64b88bda5,412,HighConfidence,-
HG002_cDNA,UHRF1BP1L:UBE2K,chr12,100095667,-,chr4,39774834,+,Inf,0,4,FALSE,TRUE,TRUE,264ae6b6-a3c6-4755-a221-670bd1e65975,694,HighConfidence,-
HG002_cDNA,YBEY:IGBP1,chr21,46287123,+,chrX,70150210,+,Inf,0,4,FALSE,TRUE,TRUE,03036c7a-eb61-4312-bf0f-cc825e9f24c9,453,HighConfidence,-
HG002_cDNA,SMIM14:EIF4E2,chr4,39605071,-,chr2,232564247,+,Inf,0,4,TRUE,TRUE,TRUE,5b9630ec-daec-4bf7-b232-93dfb47af185,378,HighConfidence,-
HG002_cDNA,HINT1:DERL2,chr5,131162362,-,chr17,5480582,-,Inf,0,4,FALSE,TRUE,TRUE,0982b524-9e27-439d-8c9f-aab5c77466ef,1089,HighConfidence,-
HG002_cDNA,BIN3:RPS16,chr8,22644755,-,chr19,39433761,-,Inf,0,4,TRUE,TRUE,TRUE,0194adce-6f17-4302-8e09-68a5ee1b8435,238,HighConfidence,-
HG002_cDNA,TRAM1:RP11-705C15.5,chr8,70583164,-,chr12,9655873,+,Inf,0,4,FALSE,TRUE,TRUE,037c6368-b9a6-474d-89ca-50d56b41476f,297,HighConfidence,-
HG002_cDNA,RCC1:BFAR,chr1,28508905,+,chr16,14669033,+,Inf,0,4,FALSE,TRUE,TRUE,ddeee680-4a67-46f0-a12c-63f6ad453b23,325,HighConfidence,-
HG002_cDNA,LGALS9:LYN,chr17,27631304,+,chr8,55966715,+,Inf,0,4,FALSE,TRUE,TRUE,ac4f9f1e-ed3f-4ed8-b615-966aa7b1368e,231,HighConfidence,-
HG002_cDNA,PGAM1:EXOSC1,chr10,97426446,+,chr10,97436551,-,10.106,0,3,TRUE,TRUE,TRUE,4c138635-d469-40e2-ae2d-6ac8f496b536,318,HighConfidence,-
HG002_cDNA,ZFAS1:DDX27,chr20,49279208,+,chr20,49243629,+,35.578,0,3,FALSE,TRUE,TRUE,44e0b55f-c9a4-40bb-85f8-602bde6802d1,305,HighConfidence,-
HG002_cDNA,RB1:ITM2B,chr13,48307406,+,chr13,48253808,+,53.595,0,3,TRUE,TRUE,TRUE,41306d19-80a3-4d7e-b1ac-c5254746d0a3,1503,HighConfidence,Yes
HG002_cDNA,GTF2E2:RBPMS,chr8,30607057,-,chr8,30544494,+,62.561,0,3,TRUE,TRUE,TRUE,8dadf152-2624-48f7-b35e-f5e986b532da,508,HighConfidence,Yes
HG002_cDNA,RCC1:SNHG12,chr1,28516867,+,chr1,28579981,-,63.113,0,3,FALSE,TRUE,TRUE,09b4a99f-073f-4e7a-a85e-9e6b22cab6b1,404,HighConfidence,-
HG002_cDNA,FARS2:RP3-380B8.4,chr6,5613320,+,chr6,5870041,+,256.723,0,3,FALSE,TRUE,FALSE,7650108f-c261-4257-b27f-de5d23a7cd72,376,HighConfidence,-
HG002_cDNA,AIG1:HIVEP2,chr6,143061066,+,chr6,142753931,-,307.136,0,3,TRUE,TRUE,TRUE,4a7dfb85-29e2-4aba-af19-55e3810d182c,1809,HighConfidence,-
HG002_cDNA,SAMD5:SASH1,chr6,147509387,+,chr6,148390134,+,880.754,0,3,TRUE,TRUE,FALSE,1452013a-3073-4f15-9604-b9be2a9c768a,254,HighConfidence,Yes
HG002_cDNA,CYP20A1:SUMO1,chr2,203239134,+,chr2,202220106,-,1019.029,0,3,TRUE,TRUE,TRUE,42a1b13a-0fd0-41e0-8dca-7a3ad87a5f88,1092,HighConfidence,-
HG002_cDNA,OTUD6B:NBN,chr8,91071289,+,chr8,89935612,-,1135.679,0,3,FALSE,TRUE,TRUE,691c84d0-eb18-42d1-9a24-833350bae430,331,HighConfidence,-
HG002_cDNA,KLF12:PIBF1,chr13,73994990,-,chr13,72821849,+,1173.136,0,3,TRUE,TRUE,TRUE,95c64558-ddd6-46e7-934b-35018d03eb69,1956,HighConfidence,-
HG002_cDNA,VPS41:SUGCT,chr7,38869146,-,chr7,40860316,+,1991.167,0,3,FALSE,TRUE,TRUE,cf0b8a6d-9525-4627-a8db-a1457cd13274,268,HighConfidence,-
HG002_cDNA,CD38:LCORL,chr4,15778647,+,chr4,17972885,-,2194.241,0,3,FALSE,TRUE,TRUE,0baac8ee-e19e-44ab-9366-71ae5fb003a3,435,HighConfidence,-
HG002_cDNA,KPNA3:GTF2F2,chr13,49792438,-,chr13,45136733,+,4655.704,0,3,TRUE,TRUE,TRUE,cca7b11b-bd62-458f-aa6d-5ce09697219f,1298,HighConfidence,-
HG002_cDNA,CYB5B:FAM192A,chr16,69424857,+,chr16,57173869,-,12250.987,0,3,TRUE,TRUE,TRUE,22b977d9-b048-4f14-8c3a-8a2e833ed340,1113,HighConfidence,-
HG002_cDNA,PTCD3:RNF149,chr2,86134987,+,chr2,101271744,-,15136.753,0,3,FALSE,TRUE,TRUE,4008cf43-acca-42d7-a65e-985d9c1e8d35,713,HighConfidence,-
HG002_cDNA,TBPL1:HDAC2,chr6,133953425,+,chr6,113960018,-,19993.404,0,3,FALSE,TRUE,TRUE,2d74d847-c5db-4a3b-b856-767f088c55eb,299,HighConfidence,-
HG002_cDNA,TCF12:MTHFS,chr15,56921098,+,chr15,79845442,-,22924.345,0,3,TRUE,TRUE,TRUE,13d631d0-fa40-4ed3-8bbd-75e57adb4aed,649,HighConfidence,-
HG002_cDNA,ACAA2:TXNL4A,chr18,49813469,-,chr18,79977701,-,30164.227,0,3,FALSE,TRUE,TRUE,2ddf0ea8-252d-4658-98fc-a1bdb748ce61,616,HighConfidence,-
HG002_cDNA,SNRPD1:MBD2,chr18,21612443,+,chr18,54205157,-,32592.717,0,3,TRUE,TRUE,TRUE,141363c4-5d7e-499d-b05a-394fa93bca89,243,HighConfidence,-
HG002_cDNA,FHIT:CMC1,chr3,61042047,-,chr3,28316333,+,32725.718,0,3,FALSE,TRUE,TRUE,3d38fae5-9a37-4cd8-91a4-f37342296e94,345,HighConfidence,-
HG002_cDNA,CD40:IDH3B,chr20,46122756,+,chr20,2664005,-,43458.75,0,3,FALSE,TRUE,TRUE,0ac9904d-4087-40a0-a60f-64fa302360a8,470,HighConfidence,-
HG002_cDNA,USP36:ITGAE,chr17,78818667,-,chr17,3716798,-,75101.873,0,3,TRUE,TRUE,FALSE,5bb0859e-1bc1-4a05-996d-ee3cb2ffcdc3,561,HighConfidence,-
HG002_cDNA,PSMA5:CENPF,chr1,109421860,-,chr1,214656933,+,105235.072,0,3,FALSE,TRUE,TRUE,b06fb981-af5c-409f-8d25-758c63244dcc,1326,HighConfidence,-
HG002_cDNA,BCCIP:ATP5C1,chr10,125827638,+,chr10,7807659,+,118019.976,0,3,FALSE,TRUE,TRUE,42c28915-f6ec-411b-9b8c-21d80a2ab11b,456,HighConfidence,-
HG002_cDNA,HNRNPH1:NIPBL,chr5,179634065,-,chr5,37060844,+,142573.221,0,3,FALSE,TRUE,TRUE,ecd8b0c1-ac18-4e8e-b151-2c0a95af51b7,1004,HighConfidence,-
HG002_cDNA,PITRM1:PFDN5,chr10,3158040,-,chr12,53299269,+,Inf,0,3,FALSE,TRUE,TRUE,1d01a20c-a119-43bf-ab58-91acdf242277,332,HighConfidence,-
HG002_cDNA,IKBKE:MRPL52,chr1,206474994,+,chr14,22834172,+,Inf,0,3,FALSE,TRUE,TRUE,3d926ee6-e47a-4540-8428-bb020ce4f331,310,HighConfidence,-
HG002_cDNA,LYPLAL1:SELT,chr1,219193251,+,chr3,150624812,+,Inf,0,3,FALSE,TRUE,TRUE,1069fe5e-b820-409b-a952-b4cf746f9942,467,HighConfidence,-
HG002_cDNA,LRMP:ZC3H12D,chr12,25079749,+,chr6,149448045,-,Inf,0,3,FALSE,TRUE,TRUE,a1e47812-6a1c-45ad-9ba5-af735a631d93,1008,HighConfidence,-
HG002_cDNA,M6PR:STAP1,chr12,8943405,-,chr4,67590884,+,Inf,0,3,TRUE,TRUE,TRUE,8201a078-4f3f-4376-99be-bfa2fc0f545f,882,HighConfidence,-
HG002_cDNA,AC145212.2:TAF9,chr14_GL000194v1_random,112792,-,chr5,69366595,-,Inf,0,3,FALSE,TRUE,TRUE,23b8a7e9-f179-4a6a-a070-140e34363e35,276,HighConfidence,-
HG002_cDNA,IGHG3:ICAM3,chr14,105770669,-,chr19,10334782,-,Inf,0,3,TRUE,TRUE,TRUE,261ff8a3-f2c5-4004-b937-f18808ce2314,960,HighConfidence,-
HG002_cDNA,SMEK1:CIRH1A,chr14,91510075,-,chr16,69165341,+,Inf,0,3,FALSE,TRUE,TRUE,5a3d5bf9-14fc-40b5-9308-32a4b779045e,650,HighConfidence,-
HG002_cDNA,SERF2:CD37,chr15,43793083,+,chr19,49336909,+,Inf,0,3,FALSE,TRUE,TRUE,5a27734d-88e2-4fdd-a906-2bbd37050e2c,273,HighConfidence,-
HG002_cDNA,SNX1:ORC4,chr15,64138097,+,chr2,147939248,-,Inf,0,3,FALSE,TRUE,TRUE,3c0a4969-d4cd-4fbd-9193-c6342709b53d,694,HighConfidence,-
HG002_cDNA,CIB1:ANKLE2,chr15,90233669,-,chr12,132728163,-,Inf,0,3,TRUE,TRUE,TRUE,6a4ec668-f470-4cae-a5a6-a51f2dd3ecc2,615,HighConfidence,-
HG002_cDNA,ODF2L:RP11-159D12.5,chr1,86396033,-,chr17,57989796,-,Inf,0,3,FALSE,TRUE,TRUE,010b76a3-9cf7-47a2-a276-04d238e9119f,422,HighConfidence,-
HG002_cDNA,MTF2:RTTN,chr1,93079531,+,chr18,70114599,-,Inf,0,3,FALSE,TRUE,TRUE,23f1a9a9-1dd8-4bbc-953d-683f109b8af3,2415,HighConfidence,-
HG002_cDNA,CCDC18:CALM1,chr1,93180852,+,chr14,90401259,+,Inf,0,3,TRUE,TRUE,TRUE,3eec933f-8f39-40ca-8141-7935ffd334e8,1008,HighConfidence,-
HG002_cDNA,CCDC18:HARS,chr1,93216746,+,chr5,140675133,-,Inf,0,3,TRUE,TRUE,TRUE,000754c6-3d48-466c-82c9-f1e72b0f2ca7,918,HighConfidence,-
HG002_cDNA,C19orf71:TCF25,chr19,3543680,+,chr16,89910591,+,Inf,0,3,FALSE,TRUE,TRUE,26ec3ebd-d854-4af7-97b0-db239b6b3dfd,563,HighConfidence,-
HG002_cDNA,ZNF808:MALAT1,chr19,52547638,+,chr11,65506386,+,Inf,0,3,FALSE,TRUE,TRUE,2e60aa4b-8443-4d92-bcbb-e80673e28299,403,HighConfidence,-
HG002_cDNA,SLC17A9:C9orf3,chr20,62952889,+,chr9,95086682,+,Inf,0,3,FALSE,TRUE,TRUE,5b18e702-5082-4335-948b-45f9fdc464c6,648,HighConfidence,-
HG002_cDNA,R3HDM1:ZNF207,chr2,135605016,+,chr17,32369295,+,Inf,0,3,TRUE,TRUE,TRUE,0167bf14-4ef5-466a-a3c6-6869dcc19ea1,710,HighConfidence,-
HG002_cDNA,PMS1:NUP62CL,chr2,189795951,+,chrX,107153503,-,Inf,0,3,TRUE,TRUE,TRUE,14716c7a-3497-413c-b326-a4838ee1cdcc,541,HighConfidence,-
HG002_cDNA,LIMK2:MRPL3,chr22,31225819,+,chr3,131462875,-,Inf,0,3,FALSE,TRUE,TRUE,2caef117-eb5b-48e0-ac23-4aad73a687c8,395,HighConfidence,-
HG002_cDNA,TBC1D22A:ZNF706,chr22,46912188,+,chr8,101201743,-,Inf,0,3,FALSE,TRUE,TRUE,76d2eafc-8d7b-42bc-b827-849b865abbc3,661,HighConfidence,-
HG002_cDNA,ANXA4:NAP1L1,chr2,69806432,+,chr12,76053110,-,Inf,0,3,FALSE,TRUE,TRUE,06ca2513-4973-43c1-8402-2f14303059c7,532,HighConfidence,-
HG002_cDNA,IQCB1:PSMD14,chr3,121826051,-,chr2,161391104,+,Inf,0,3,TRUE,TRUE,TRUE,62a4c0e0-f502-4e15-9ebc-7cd805244ce4,509,HighConfidence,-
HG002_cDNA,PFKFB4:EPSTI1,chr3,48535512,-,chr13,42917624,-,Inf,0,3,TRUE,TRUE,TRUE,015239b0-da29-48b6-92ed-264873c1324f,1182,HighConfidence,-
HG002_cDNA,DCK:PYROXD1,chr4,70998182,+,chr12,21467481,+,Inf,0,3,TRUE,TRUE,TRUE,9daf5e7e-9aef-41c4-81b0-a67292449ac9,953,HighConfidence,-
HG002_cDNA,C4orf36:MRPL52,chr4,86926228,-,chr14,22834172,+,Inf,0,3,FALSE,TRUE,TRUE,0790eca9-3598-4f58-b448-c8ff5ed7a876,279,HighConfidence,-
HG002_cDNA,GMDS-AS1:KLK1,chr6,2263684,+,chr19,50820443,-,Inf,0,3,FALSE,TRUE,TRUE,12e77af5-4183-4909-889a-5982cb4a8293,466,HighConfidence,-
HG002_cDNA,HLA-E:PPIA,chr6,30492583,+,chr7,44801287,+,Inf,0,3,FALSE,TRUE,TRUE,5ac9e764-38a0-4160-a695-282967e22430,500,HighConfidence,-
HG002_cDNA,SNHG5:RBM26,chr6,85677954,-,chr13,79314993,-,Inf,0,3,FALSE,TRUE,TRUE,28ba265a-4294-4383-bdcf-0c944ca285c4,313,HighConfidence,-
HG002_cDNA,LHFPL3-AS2:ZDHHC2,chr7,104920385,-,chr8,17220256,+,Inf,0,3,FALSE,TRUE,TRUE,025e859b-2694-407b-9322-94a23c8f8755,362,HighConfidence,-
HG002_cDNA,HNRNPA2B1:SFPQ,chr7,26200572,-,chr1,35178036,-,Inf,0,3,TRUE,TRUE,TRUE,00ed3467-c804-492c-96ec-2a04c0ea0305,377,HighConfidence,-
HG002_cDNA,VDAC3:CCT4,chr8,42395133,+,chr2,61872588,-,Inf,0,3,TRUE,TRUE,TRUE,0740b28f-7081-4226-8cb1-390ee95d1fe5,905,HighConfidence,-
